queryid Q0 docid rank score sys_name
16.0 Q0 CACM-2317 18.0 18.8323970808 BM25
16.0 Q0 CACM-2920 19.0 18.7383489925 BM25
16.0 Q0 CACM-1748 20.0 18.5716554477 BM25
16.0 Q0 CACM-2358 21.0 18.5114408548 BM25
16.0 Q0 CACM-2424 22.0 18.5068759421 BM25
16.0 Q0 CACM-2376 23.0 18.4775527831 BM25
16.0 Q0 CACM-2622 24.0 18.1633710526 BM25
16.0 Q0 CACM-3128 25.0 18.1418509142 BM25
16.0 Q0 CACM-2379 26.0 17.9505432602 BM25
16.0 Q0 CACM-1844 27.0 17.6511230664 BM25
16.0 Q0 CACM-2931 28.0 17.5607541843 BM25
16.0 Q0 CACM-1749 29.0 17.4333242591 BM25
16.0 Q0 CACM-1846 30.0 17.2775261655 BM25
16.0 Q0 CACM-2002 31.0 17.1807476965 BM25
16.0 Q0 CACM-2307 32.0 17.1217312594 BM25
16.0 Q0 CACM-1032 33.0 17.0010194844 BM25
16.0 Q0 CACM-1698 34.0 16.8545582353 BM25
16.0 Q0 CACM-0696 35.0 16.8113370638 BM25
16.0 Q0 CACM-2949 36.0 16.8113028695 BM25
16.0 Q0 CACM-1677 37.0 16.7420148644 BM25
16.0 Q0 CACM-1680 38.0 16.6963136817 BM25
16.0 Q0 CACM-3127 39.0 16.6949418008 BM25
16.0 Q0 CACM-3081 40.0 16.6476364344 BM25
16.0 Q0 CACM-2950 41.0 16.6415043629 BM25
16.0 Q0 CACM-3021 42.0 16.6122947992 BM25
16.0 Q0 CACM-2979 43.0 16.4869525656 BM25
16.0 Q0 CACM-2319 44.0 16.4089746552 BM25
16.0 Q0 CACM-1003 45.0 16.4005379515 BM25
16.0 Q0 CACM-1976 46.0 16.381248655 BM25
16.0 Q0 CACM-1728 47.0 16.3087172921 BM25
16.0 Q0 CACM-3039 48.0 16.2873026522 BM25
16.0 Q0 CACM-2060 49.0 16.2281274536 BM25
16.0 Q0 CACM-3157 50.0 16.1855177489 BM25
16.0 Q0 CACM-2947 51.0 16.1072611647 BM25
16.0 Q0 CACM-1199 52.0 16.0635688638 BM25
16.0 Q0 CACM-2217 53.0 16.0630380904 BM25
16.0 Q0 CACM-2372 54.0 15.8482431368 BM25
16.0 Q0 CACM-2688 55.0 15.8473549333 BM25
16.0 Q0 CACM-2111 56.0 15.7595649943 BM25
16.0 Q0 CACM-2198 57.0 15.7311349479 BM25
16.0 Q0 CACM-2535 58.0 15.5749774638 BM25
16.0 Q0 CACM-2297 59.0 15.3829302864 BM25
16.0 Q0 CACM-1098 60.0 15.3638808075 BM25
16.0 Q0 CACM-1752 61.0 15.3580788108 BM25
16.0 Q0 CACM-3072 62.0 15.3392675142 BM25
16.0 Q0 CACM-2795 63.0 15.2797530691 BM25
16.0 Q0 CACM-1264 64.0 15.2740274069 BM25
16.0 Q0 CACM-0409 65.0 15.2638466955 BM25
16.0 Q0 CACM-2542 66.0 15.2141288243 BM25
16.0 Q0 CACM-1415 67.0 15.2058368234 BM25
16.0 Q0 CACM-2582 68.0 15.2046746521 BM25
16.0 Q0 CACM-1385 69.0 15.1839924057 BM25
16.0 Q0 CACM-2160 70.0 15.0929008522 BM25
16.0 Q0 CACM-3025 71.0 15.063202481 BM25
16.0 Q0 CACM-1959 72.0 15.0237186252 BM25
16.0 Q0 CACM-2421 73.0 14.9839438763 BM25
16.0 Q0 CACM-2833 74.0 14.9434445018 BM25
16.0 Q0 CACM-1751 75.0 14.9011118986 BM25
16.0 Q0 CACM-1272 76.0 14.8970924458 BM25
16.0 Q0 CACM-3148 77.0 14.8821680254 BM25
16.0 Q0 CACM-1591 78.0 14.8667963239 BM25
16.0 Q0 CACM-2867 79.0 14.8573558105 BM25
16.0 Q0 CACM-1066 80.0 14.8369627414 BM25
16.0 Q0 CACM-2138 81.0 14.8167311082 BM25
16.0 Q0 CACM-2438 82.0 14.7976185777 BM25
16.0 Q0 CACM-2777 83.0 14.7893523193 BM25
16.0 Q0 CACM-1534 84.0 14.7731568943 BM25
16.0 Q0 CACM-3065 85.0 14.772889123 BM25
16.0 Q0 CACM-2344 86.0 14.7412379873 BM25
16.0 Q0 CACM-2840 87.0 14.7157207183 BM25
16.0 Q0 CACM-3026 88.0 14.7011688566 BM25
16.0 Q0 CACM-2003 89.0 14.6772383241 BM25
16.0 Q0 CACM-1236 90.0 14.6752565902 BM25
16.0 Q0 CACM-3078 91.0 14.6538601786 BM25
16.0 Q0 CACM-2470 92.0 14.6469278666 BM25
16.0 Q0 CACM-1706 93.0 14.6444265519 BM25
16.0 Q0 CACM-0616 94.0 14.6161262148 BM25
16.0 Q0 CACM-3028 95.0 14.5496834344 BM25
16.0 Q0 CACM-1892 96.0 14.5427731137 BM25
16.0 Q0 CACM-2890 97.0 14.5063370229 BM25
16.0 Q0 CACM-2632 98.0 14.5000657815 BM25
16.0 Q0 CACM-0278 99.0 14.4323057906 BM25
16.0 Q0 CACM-2541 100.0 14.4044105278 BM25
17.0 Q0 CACM-1223 1.0 14.6464730271 BM25
17.0 Q0 CACM-2897 2.0 13.7651572182 BM25
17.0 Q0 CACM-1947 3.0 12.5662569074 BM25
17.0 Q0 CACM-3080 4.0 12.4079244627 BM25
17.0 Q0 CACM-2253 5.0 12.2828974932 BM25
17.0 Q0 CACM-2929 6.0 12.0225542933 BM25
17.0 Q0 CACM-3054 7.0 11.7924051208 BM25
17.0 Q0 CACM-1658 8.0 10.979197785 BM25
17.0 Q0 CACM-1807 9.0 10.9700583739 BM25
17.0 Q0 CACM-1564 10.0 10.6703903677 BM25
17.0 Q0 CACM-2701 11.0 10.5278180944 BM25
17.0 Q0 CACM-2423 12.0 10.4896284705 BM25
17.0 Q0 CACM-2344 13.0 10.2472723369 BM25
17.0 Q0 CACM-1886 14.0 10.123842097 BM25
17.0 Q0 CACM-3005 15.0 9.66951918686 BM25
17.0 Q0 CACM-1676 16.0 9.66753306264 BM25
17.0 Q0 CACM-1134 17.0 9.64413918546 BM25
17.0 Q0 CACM-2495 18.0 9.57584570137 BM25
17.0 Q0 CACM-2433 19.0 9.57002417386 BM25
17.0 Q0 CACM-2491 20.0 9.30174922129 BM25
17.0 Q0 CACM-2944 21.0 9.25759929291 BM25
17.0 Q0 CACM-1665 22.0 9.20540373539 BM25
17.0 Q0 CACM-1795 23.0 9.05016928797 BM25
17.0 Q0 CACM-2904 24.0 8.83325697273 BM25
17.0 Q0 CACM-2835 25.0 8.62429254692 BM25
17.0 Q0 CACM-0048 26.0 8.5934773346 BM25
17.0 Q0 CACM-1362 27.0 8.50432908908 BM25
17.0 Q0 CACM-1652 28.0 8.42166887344 BM25
17.0 Q0 CACM-3125 29.0 8.13756405222 BM25
17.0 Q0 CACM-2858 30.0 8.10545359183 BM25
17.0 Q0 CACM-2748 31.0 8.07983260529 BM25
17.0 Q0 CACM-1542 32.0 8.07052010086 BM25
17.0 Q0 CACM-1066 33.0 7.72323104277 BM25
17.0 Q0 CACM-2195 34.0 7.68916801975 BM25
17.0 Q0 CACM-1154 35.0 7.6875871954 BM25
17.0 Q0 CACM-2616 36.0 7.66308557703 BM25
17.0 Q0 CACM-2680 37.0 7.65288667314 BM25
17.0 Q0 CACM-2233 38.0 7.44539796258 BM25
17.0 Q0 CACM-2537 39.0 7.33941620935 BM25
17.0 Q0 CACM-1726 40.0 7.23353466678 BM25
17.0 Q0 CACM-2107 41.0 7.12203832885 BM25
17.0 Q0 CACM-1523 42.0 7.09277624285 BM25
17.0 Q0 CACM-3069 43.0 6.96702566698 BM25
17.0 Q0 CACM-2314 44.0 6.85805069098 BM25
17.0 Q0 CACM-2883 45.0 6.81181099717 BM25
17.0 Q0 CACM-3020 46.0 6.80703832258 BM25
17.0 Q0 CACM-1195 47.0 6.79683941869 BM25
17.0 Q0 CACM-2801 48.0 6.74143830017 BM25
17.0 Q0 CACM-2321 49.0 6.727333264 BM25
17.0 Q0 CACM-2451 50.0 6.67058926023 BM25
17.0 Q0 CACM-2812 51.0 6.6606944722 BM25
17.0 Q0 CACM-3066 52.0 6.58682696455 BM25
17.0 Q0 CACM-3018 53.0 6.5571814729 BM25
17.0 Q0 CACM-2953 54.0 6.54433309807 BM25
17.0 Q0 CACM-2716 55.0 6.53961669399 BM25
17.0 Q0 CACM-2834 56.0 6.49850257156 BM25
17.0 Q0 CACM-3173 57.0 6.39746190297 BM25
17.0 Q0 CACM-3002 58.0 6.38892655177 BM25
17.0 Q0 CACM-2138 59.0 6.34546105815 BM25
17.0 Q0 CACM-0123 60.0 6.33043670571 BM25
17.0 Q0 CACM-2188 61.0 6.32374197372 BM25
17.0 Q0 CACM-2923 62.0 6.30855291878 BM25
17.0 Q0 CACM-1786 63.0 6.29367002758 BM25
17.0 Q0 CACM-2877 64.0 6.22760036014 BM25
17.0 Q0 CACM-1974 65.0 6.21581099443 BM25
17.0 Q0 CACM-2464 66.0 6.17406753469 BM25
17.0 Q0 CACM-3150 67.0 6.10482125882 BM25
17.0 Q0 CACM-0243 68.0 6.07490521247 BM25
17.0 Q0 CACM-1231 69.0 6.04908548659 BM25
17.0 Q0 CACM-2931 70.0 6.04755978372 BM25
17.0 Q0 CACM-2622 71.0 6.03382196678 BM25
17.0 Q0 CACM-2579 72.0 5.99072241606 BM25
17.0 Q0 CACM-3130 73.0 5.97231007905 BM25
17.0 Q0 CACM-3115 74.0 5.94881691236 BM25
17.0 Q0 CACM-2064 75.0 5.93813169876 BM25
17.0 Q0 CACM-2053 76.0 5.91535136268 BM25
17.0 Q0 CACM-2000 77.0 5.89867948772 BM25
17.0 Q0 CACM-2979 78.0 5.89242795165 BM25
17.0 Q0 CACM-1290 79.0 5.88866764946 BM25
17.0 Q0 CACM-3110 80.0 5.87523575971 BM25
17.0 Q0 CACM-2035 81.0 5.82826228768 BM25
17.0 Q0 CACM-1088 82.0 5.82535265959 BM25
17.0 Q0 CACM-1651 83.0 5.79327147054 BM25
17.0 Q0 CACM-0252 84.0 5.73937554409 BM25
17.0 Q0 CACM-0124 85.0 5.73912556311 BM25
17.0 Q0 CACM-1655 86.0 5.71320578423 BM25
17.0 Q0 CACM-2968 87.0 5.68140491149 BM25
17.0 Q0 CACM-2989 88.0 5.66784100985 BM25
17.0 Q0 CACM-1476 89.0 5.65836589987 BM25
17.0 Q0 CACM-1389 90.0 5.65796892569 BM25
17.0 Q0 CACM-1992 91.0 5.64689363384 BM25
17.0 Q0 CACM-2836 92.0 5.59803091502 BM25
17.0 Q0 CACM-1770 93.0 5.56136704775 BM25
17.0 Q0 CACM-1062 94.0 5.54354074036 BM25
17.0 Q0 CACM-1165 95.0 5.54329075938 BM25
17.0 Q0 CACM-1824 96.0 5.53247805299 BM25
17.0 Q0 CACM-2692 97.0 5.497476066 BM25
17.0 Q0 CACM-1331 98.0 5.48228701106 BM25
17.0 Q0 CACM-2919 99.0 5.46105482064 BM25
17.0 Q0 CACM-1265 100.0 5.43787705945 BM25
18.0 Q0 CACM-2714 1.0 20.803201757 BM25
18.0 Q0 CACM-3075 2.0 19.9105233955 BM25
18.0 Q0 CACM-2289 3.0 18.8137492921 BM25
18.0 Q0 CACM-2723 4.0 18.7897160921 BM25
18.0 Q0 CACM-2175 5.0 18.7356305285 BM25
18.0 Q0 CACM-1811 6.0 18.6957611292 BM25
18.0 Q0 CACM-1665 7.0 18.148451387 BM25
18.0 Q0 CACM-2570 8.0 17.4991975244 BM25
18.0 Q0 CACM-3156 9.0 17.1720337702 BM25
18.0 Q0 CACM-2433 10.0 16.9388582713 BM25
18.0 Q0 CACM-3059 11.0 16.9105890739 BM25
18.0 Q0 CACM-2342 12.0 16.7972378842 BM25
18.0 Q0 CACM-2685 13.0 16.7147261353 BM25
18.0 Q0 CACM-2851 14.0 16.6713432487 BM25
18.0 Q0 CACM-2692 15.0 16.325762124 BM25
18.0 Q0 CACM-2865 16.0 16.1155436988 BM25
18.0 Q0 CACM-2401 17.0 16.0869451971 BM25
18.0 Q0 CACM-0670 18.0 15.9266856413 BM25
18.0 Q0 CACM-2266 19.0 15.5418463976 BM25
18.0 Q0 CACM-1591 20.0 15.4790287553 BM25
18.0 Q0 CACM-2138 21.0 15.3568104581 BM25
18.0 Q0 CACM-1601 22.0 15.2925232975 BM25
18.0 Q0 CACM-2195 23.0 15.2062836368 BM25
18.0 Q0 CACM-2497 24.0 15.179397289 BM25
18.0 Q0 CACM-1747 25.0 15.1503988382 BM25
18.0 Q0 CACM-1468 26.0 15.1019192272 BM25
18.0 Q0 CACM-2897 27.0 14.8590460719 BM25
18.0 Q0 CACM-2896 28.0 14.8035504351 BM25
18.0 Q0 CACM-1828 29.0 14.7081252459 BM25
18.0 Q0 CACM-1409 30.0 14.6630290327 BM25
18.0 Q0 CACM-1825 31.0 14.58965493 BM25
18.0 Q0 CACM-2785 32.0 14.5184396939 BM25
18.0 Q0 CACM-1012 33.0 14.4280826228 BM25
18.0 Q0 CACM-1613 34.0 14.4108580796 BM25
18.0 Q0 CACM-0950 35.0 14.1901327988 BM25
18.0 Q0 CACM-2973 36.0 14.1778125565 BM25
18.0 Q0 CACM-1262 37.0 14.1778125565 BM25
18.0 Q0 CACM-2838 38.0 14.1522723933 BM25
18.0 Q0 CACM-1959 39.0 14.1479801027 BM25
18.0 Q0 CACM-0243 40.0 13.9018848774 BM25
18.0 Q0 CACM-1928 41.0 13.8660154924 BM25
18.0 Q0 CACM-1158 42.0 13.8654239994 BM25
18.0 Q0 CACM-2423 43.0 13.7052340698 BM25
18.0 Q0 CACM-1684 44.0 13.5051717303 BM25
18.0 Q0 CACM-1603 45.0 13.5014967416 BM25
18.0 Q0 CACM-2064 46.0 13.3196164396 BM25
18.0 Q0 CACM-0637 47.0 13.1865522521 BM25
18.0 Q0 CACM-1680 48.0 13.130084676 BM25
18.0 Q0 CACM-2895 49.0 13.1185631925 BM25
18.0 Q0 CACM-1159 50.0 13.0932833724 BM25
18.0 Q0 CACM-1536 51.0 13.0835898852 BM25
18.0 Q0 CACM-1854 52.0 13.0543483103 BM25
18.0 Q0 CACM-0320 53.0 13.0543483103 BM25
18.0 Q0 CACM-3175 54.0 12.9323229844 BM25
18.0 Q0 CACM-1795 55.0 12.9323229844 BM25
18.0 Q0 CACM-2534 56.0 12.8625839868 BM25
18.0 Q0 CACM-3005 57.0 12.8117851551 BM25
18.0 Q0 CACM-3080 58.0 12.6930907554 BM25
18.0 Q0 CACM-2898 59.0 12.6923770816 BM25
18.0 Q0 CACM-1957 60.0 12.6844210063 BM25
18.0 Q0 CACM-2233 61.0 12.5788656443 BM25
18.0 Q0 CACM-0695 62.0 12.4851611589 BM25
18.0 Q0 CACM-1471 63.0 12.4436746656 BM25
18.0 Q0 CACM-0048 64.0 12.3181359821 BM25
18.0 Q0 CACM-1099 65.0 12.1792540514 BM25
18.0 Q0 CACM-2298 66.0 12.1502381041 BM25
18.0 Q0 CACM-1066 67.0 12.1485144838 BM25
18.0 Q0 CACM-2567 68.0 12.1416647831 BM25
18.0 Q0 CACM-3110 69.0 12.0687214777 BM25
18.0 Q0 CACM-1476 70.0 11.930137704 BM25
18.0 Q0 CACM-1362 71.0 11.9269231785 BM25
18.0 Q0 CACM-2557 72.0 11.8969068642 BM25
18.0 Q0 CACM-2740 73.0 11.8487780896 BM25
18.0 Q0 CACM-2819 74.0 11.8258630099 BM25
18.0 Q0 CACM-2989 75.0 11.7851439006 BM25
18.0 Q0 CACM-1523 76.0 11.7579600891 BM25
18.0 Q0 CACM-1906 77.0 11.7125525537 BM25
18.0 Q0 CACM-1988 78.0 11.666634409 BM25
18.0 Q0 CACM-2111 79.0 11.6519011873 BM25
18.0 Q0 CACM-2929 80.0 11.6393289557 BM25
18.0 Q0 CACM-2610 81.0 11.5908838587 BM25
18.0 Q0 CACM-2859 82.0 11.4941660847 BM25
18.0 Q0 CACM-1554 83.0 11.462764678 BM25
18.0 Q0 CACM-1726 84.0 11.4334680433 BM25
18.0 Q0 CACM-2645 85.0 11.4273113425 BM25
18.0 Q0 CACM-2887 86.0 11.2893342759 BM25
18.0 Q0 CACM-3103 87.0 11.2893342759 BM25
18.0 Q0 CACM-2886 88.0 11.2440333708 BM25
18.0 Q0 CACM-2061 89.0 11.2334494772 BM25
18.0 Q0 CACM-2114 90.0 11.2220183373 BM25
18.0 Q0 CACM-2341 91.0 11.180621074 BM25
18.0 Q0 CACM-2112 92.0 11.1542817504 BM25
18.0 Q0 CACM-1572 93.0 11.1362866353 BM25
18.0 Q0 CACM-1886 94.0 11.1051447439 BM25
18.0 Q0 CACM-2166 95.0 11.1003721034 BM25
18.0 Q0 CACM-1331 96.0 11.0974024431 BM25
18.0 Q0 CACM-3088 97.0 11.0924160281 BM25
18.0 Q0 CACM-1824 98.0 11.0415176445 BM25
18.0 Q0 CACM-2820 99.0 11.0292221894 BM25
18.0 Q0 CACM-0082 100.0 10.9295563474 BM25
19.0 Q0 CACM-2973 1.0 10.925125654 BM25
19.0 Q0 CACM-2289 2.0 10.5055390018 BM25
19.0 Q0 CACM-3075 3.0 10.3882561321 BM25
19.0 Q0 CACM-1601 4.0 9.99541137743 BM25
19.0 Q0 CACM-2838 5.0 9.515843159 BM25
19.0 Q0 CACM-1468 6.0 9.45854185553 BM25
19.0 Q0 CACM-2266 7.0 9.45854185553 BM25
19.0 Q0 CACM-3156 8.0 9.45854185553 BM25
19.0 Q0 CACM-0950 9.0 9.45854185553 BM25
19.0 Q0 CACM-2692 10.0 8.84002332589 BM25
19.0 Q0 CACM-2433 11.0 8.58612888244 BM25
19.0 Q0 CACM-2570 12.0 8.58612888244 BM25
19.0 Q0 CACM-2557 13.0 8.58612888244 BM25
19.0 Q0 CACM-2714 14.0 8.34111915733 BM25
19.0 Q0 CACM-2342 15.0 7.87985911177 BM25
19.0 Q0 CACM-2851 16.0 7.51617330661 BM25
19.0 Q0 CACM-2700 17.0 7.51617330661 BM25
19.0 Q0 CACM-1262 18.0 7.51617330661 BM25
19.0 Q0 CACM-2135 19.0 7.20213742212 BM25
19.0 Q0 CACM-2865 20.0 6.97930378471 BM25
19.0 Q0 CACM-3059 21.0 6.97930378471 BM25
19.0 Q0 CACM-2401 22.0 6.97930378471 BM25
19.0 Q0 CACM-1846 23.0 6.97930378471 BM25
19.0 Q0 CACM-2195 24.0 6.97930378471 BM25
19.0 Q0 CACM-2175 25.0 6.97930378471 BM25
19.0 Q0 CACM-1828 26.0 6.97930378471 BM25
19.0 Q0 CACM-1747 27.0 6.97930378471 BM25
19.0 Q0 CACM-2685 28.0 6.97930378471 BM25
19.0 Q0 CACM-2785 29.0 6.97930378471 BM25
19.0 Q0 CACM-2896 30.0 6.97930378471 BM25
19.0 Q0 CACM-1957 31.0 6.92061320655 BM25
19.0 Q0 CACM-2723 32.0 6.92061320655 BM25
19.0 Q0 CACM-2114 33.0 6.92061320655 BM25
19.0 Q0 CACM-2080 34.0 6.10689081162 BM25
19.0 Q0 CACM-2740 35.0 6.10689081162 BM25
19.0 Q0 CACM-1158 36.0 6.10689081162 BM25
19.0 Q0 CACM-3073 37.0 6.10689081162 BM25
19.0 Q0 CACM-2895 38.0 6.10689081162 BM25
19.0 Q0 CACM-2884 39.0 4.65613003545 BM25
19.0 Q0 CACM-3166 40.0 4.54526979651 BM25
19.0 Q0 CACM-2950 41.0 4.54526979651 BM25
19.0 Q0 CACM-2902 42.0 4.54526979651 BM25
19.0 Q0 CACM-1200 43.0 4.44137513572 BM25
19.0 Q0 CACM-1613 44.0 4.44137513572 BM25
19.0 Q0 CACM-1471 45.0 4.44137513572 BM25
19.0 Q0 CACM-1536 46.0 4.44137513572 BM25
19.0 Q0 CACM-2182 47.0 4.44137513572 BM25
19.0 Q0 CACM-2514 48.0 4.44137513572 BM25
19.0 Q0 CACM-2515 49.0 4.44137513572 BM25
19.0 Q0 CACM-1959 50.0 4.44137513572 BM25
19.0 Q0 CACM-1554 51.0 4.44137513572 BM25
19.0 Q0 CACM-3175 52.0 4.44137513572 BM25
19.0 Q0 CACM-0141 53.0 4.44137513572 BM25
19.0 Q0 CACM-1409 54.0 4.44137513572 BM25
19.0 Q0 CACM-1960 55.0 4.44137513572 BM25
19.0 Q0 CACM-1569 56.0 4.44137513572 BM25
19.0 Q0 CACM-2727 57.0 4.44137513572 BM25
19.0 Q0 CACM-0392 58.0 4.44137513572 BM25
19.0 Q0 CACM-1603 59.0 4.44137513572 BM25
19.0 Q0 CACM-2967 60.0 4.44137513572 BM25
19.0 Q0 CACM-1341 61.0 4.44137513572 BM25
19.0 Q0 CACM-1854 62.0 4.44137513572 BM25
19.0 Q0 CACM-3044 63.0 4.44137513572 BM25
19.0 Q0 CACM-0320 64.0 4.44137513572 BM25
19.0 Q0 CACM-2376 65.0 4.44137513572 BM25
19.0 Q0 CACM-1325 66.0 4.44137513572 BM25
19.0 Q0 CACM-1811 67.0 4.44137513572 BM25
19.0 Q0 CACM-2497 68.0 4.44137513572 BM25
19.0 Q0 CACM-1928 69.0 4.44137513572 BM25
19.0 Q0 CACM-1008 70.0 4.44137513572 BM25
19.0 Q0 CACM-1795 71.0 4.44137513572 BM25
19.0 Q0 CACM-1302 72.0 4.44137513572 BM25
19.0 Q0 CACM-2898 73.0 4.44137513572 BM25
19.0 Q0 CACM-2767 74.0 4.39864819017 BM25
19.0 Q0 CACM-2283 75.0 4.39864819017 BM25
19.0 Q0 CACM-3006 76.0 4.39864819017 BM25
19.0 Q0 CACM-2263 77.0 4.39864819017 BM25
19.0 Q0 CACM-2146 78.0 4.39864819017 BM25
19.0 Q0 CACM-2903 79.0 4.39864819017 BM25
19.0 Q0 CACM-1924 80.0 4.39864819017 BM25
19.0 Q0 CACM-2273 81.0 4.39864819017 BM25
19.0 Q0 CACM-1867 82.0 4.38554939763 BM25
19.0 Q0 CACM-2863 83.0 4.19563365832 BM25
19.0 Q0 CACM-2627 84.0 4.19563365832 BM25
19.0 Q0 CACM-2819 85.0 4.19563365832 BM25
19.0 Q0 CACM-2325 86.0 4.19563365832 BM25
19.0 Q0 CACM-2226 87.0 4.19563365832 BM25
19.0 Q0 CACM-2674 88.0 4.19563365832 BM25
19.0 Q0 CACM-1658 89.0 4.19563365832 BM25
19.0 Q0 CACM-2997 90.0 3.89594553986 BM25
19.0 Q0 CACM-3132 91.0 3.89594553986 BM25
19.0 Q0 CACM-2483 92.0 3.89594553986 BM25
19.0 Q0 CACM-2722 93.0 3.89594553986 BM25
19.0 Q0 CACM-1551 94.0 3.89594553986 BM25
19.0 Q0 CACM-3163 95.0 3.89594553986 BM25
19.0 Q0 CACM-1392 96.0 3.89594553986 BM25
19.0 Q0 CACM-2828 97.0 3.89594553986 BM25
19.0 Q0 CACM-2936 98.0 3.89594553986 BM25
19.0 Q0 CACM-2679 99.0 3.89594553986 BM25
19.0 Q0 CACM-2490 100.0 3.89594553986 BM25
20.0 Q0 CACM-2695 1.0 29.1640639884 BM25
20.0 Q0 CACM-2986 2.0 23.2284203242 BM25
20.0 Q0 CACM-1727 3.0 18.2187577405 BM25
20.0 Q0 CACM-2769 4.0 17.1607900327 BM25
20.0 Q0 CACM-2289 5.0 15.8478454524 BM25
20.0 Q0 CACM-2368 6.0 14.2085891977 BM25
20.0 Q0 CACM-2484 7.0 14.166046626 BM25
20.0 Q0 CACM-2490 8.0 14.1390577141 BM25
20.0 Q0 CACM-2630 9.0 12.9476906168 BM25
20.0 Q0 CACM-2780 10.0 12.7566513866 BM25
20.0 Q0 CACM-2883 11.0 12.5026653197 BM25
20.0 Q0 CACM-3018 12.0 12.4416270108 BM25
20.0 Q0 CACM-2177 13.0 12.4103624697 BM25
20.0 Q0 CACM-1847 14.0 12.3277057659 BM25
20.0 Q0 CACM-3139 15.0 11.8329999811 BM25
20.0 Q0 CACM-1457 16.0 11.6738530789 BM25
20.0 Q0 CACM-2189 17.0 11.5838628973 BM25
20.0 Q0 CACM-3156 18.0 11.5838628973 BM25
20.0 Q0 CACM-1961 19.0 11.4914271694 BM25
20.0 Q0 CACM-3152 20.0 11.2370486218 BM25
20.0 Q0 CACM-1504 21.0 11.0471046554 BM25
20.0 Q0 CACM-2178 22.0 10.8106606187 BM25
20.0 Q0 CACM-2619 23.0 10.630608635 BM25
20.0 Q0 CACM-2052 24.0 10.536888942 BM25
20.0 Q0 CACM-2081 25.0 10.4933541004 BM25
20.0 Q0 CACM-3176 26.0 10.418249836 BM25
20.0 Q0 CACM-2877 27.0 10.271787195 BM25
20.0 Q0 CACM-3124 28.0 10.2178861973 BM25
20.0 Q0 CACM-2980 29.0 10.0938503931 BM25
20.0 Q0 CACM-2015 30.0 10.0938503931 BM25
20.0 Q0 CACM-2059 31.0 10.0938503931 BM25
20.0 Q0 CACM-2905 32.0 9.74076902705 BM25
20.0 Q0 CACM-2568 33.0 9.57513166025 BM25
20.0 Q0 CACM-2701 34.0 9.46579201839 BM25
20.0 Q0 CACM-2342 35.0 9.43762940778 BM25
20.0 Q0 CACM-3040 36.0 9.42360961774 BM25
20.0 Q0 CACM-2290 37.0 9.31853293272 BM25
20.0 Q0 CACM-3115 38.0 9.29388675918 BM25
20.0 Q0 CACM-1924 39.0 9.14301475436 BM25
20.0 Q0 CACM-1423 40.0 9.12287502915 BM25
20.0 Q0 CACM-2953 41.0 9.10427453327 BM25
20.0 Q0 CACM-2554 42.0 8.68478494972 BM25
20.0 Q0 CACM-2506 43.0 8.43756582859 BM25
20.0 Q0 CACM-2199 44.0 8.43756582859 BM25
20.0 Q0 CACM-2805 45.0 8.37528322157 BM25
20.0 Q0 CACM-2752 46.0 8.15371631613 BM25
20.0 Q0 CACM-2430 47.0 8.15371631613 BM25
20.0 Q0 CACM-2934 48.0 8.15371631613 BM25
20.0 Q0 CACM-2172 49.0 8.15371631613 BM25
20.0 Q0 CACM-1707 50.0 8.09921015049 BM25
20.0 Q0 CACM-1047 51.0 8.08453917391 BM25
20.0 Q0 CACM-2134 52.0 8.08453917391 BM25
20.0 Q0 CACM-1787 53.0 8.05681352107 BM25
20.0 Q0 CACM-3164 54.0 8.0480463815 BM25
20.0 Q0 CACM-2697 55.0 8.00549045747 BM25
20.0 Q0 CACM-3085 56.0 7.56245190866 BM25
20.0 Q0 CACM-2557 57.0 7.50321794492 BM25
20.0 Q0 CACM-2195 58.0 7.35139084676 BM25
20.0 Q0 CACM-2925 59.0 7.35139084676 BM25
20.0 Q0 CACM-2787 60.0 7.25081834446 BM25
20.0 Q0 CACM-3125 61.0 7.2420512049 BM25
20.0 Q0 CACM-1432 62.0 7.2420512049 BM25
20.0 Q0 CACM-2806 63.0 7.15709865145 BM25
20.0 Q0 CACM-1116 64.0 7.15709865145 BM25
20.0 Q0 CACM-1456 65.0 7.14833151188 BM25
20.0 Q0 CACM-1947 66.0 7.14833151188 BM25
20.0 Q0 CACM-2920 67.0 7.14833151188 BM25
20.0 Q0 CACM-2923 68.0 7.14833151188 BM25
20.0 Q0 CACM-2125 69.0 7.14833151188 BM25
20.0 Q0 CACM-1925 70.0 7.14833151188 BM25
20.0 Q0 CACM-3128 71.0 7.09714301421 BM25
20.0 Q0 CACM-1347 72.0 7.00480415029 BM25
20.0 Q0 CACM-3008 73.0 6.99603701073 BM25
20.0 Q0 CACM-1934 74.0 6.99603701073 BM25
20.0 Q0 CACM-2155 75.0 6.99603701073 BM25
20.0 Q0 CACM-1350 76.0 6.94056750609 BM25
20.0 Q0 CACM-1379 77.0 6.92163762582 BM25
20.0 Q0 CACM-0849 78.0 6.83802495852 BM25
20.0 Q0 CACM-1963 79.0 6.78713444823 BM25
20.0 Q0 CACM-1876 80.0 6.78713444823 BM25
20.0 Q0 CACM-2273 81.0 6.76197942784 BM25
20.0 Q0 CACM-1683 82.0 6.71406010263 BM25
20.0 Q0 CACM-1501 83.0 6.71406010263 BM25
