queryid Q0 docid rank score sys_name
14.0 Q0 CACM-2017 22.0 2.7981457993 BM25
14.0 Q0 CACM-2176 23.0 2.74966521794 BM25
14.0 Q0 CACM-1956 24.0 2.57767006442 BM25
14.0 Q0 CACM-2108 25.0 2.22519575405 BM25
14.0 Q0 CACM-2976 26.0 2.15038062644 BM25
14.0 Q0 CACM-1117 27.0 1.9166948846 BM25
14.0 Q0 CACM-1630 28.0 1.9166948846 BM25
14.0 Q0 CACM-3087 29.0 1.90309714879 BM25
14.0 Q0 CACM-1930 30.0 1.76889887845 BM25
14.0 Q0 CACM-0371 31.0 1.42437232147 BM25
14.0 Q0 CACM-1796 32.0 1.42437232147 BM25
14.0 Q0 CACM-0851 33.0 1.32483465953 BM25
14.0 Q0 CACM-1325 34.0 1.28276635916 BM25
14.0 Q0 CACM-1660 35.0 1.03590714288 BM25
14.0 Q0 CACM-2417 36.0 1.03590714288 BM25
14.0 Q0 CACM-2505 37.0 1.03590714288 BM25
14.0 Q0 CACM-1953 38.0 1.03590714288 BM25
14.0 Q0 CACM-1952 39.0 1.03590714288 BM25
14.0 Q0 CACM-2362 40.0 1.03590714288 BM25
14.0 Q0 CACM-1342 41.0 1.03590714288 BM25
14.0 Q0 CACM-2830 42.0 1.03590714288 BM25
14.0 Q0 CACM-2007 43.0 1.03590714288 BM25
14.0 Q0 CACM-1527 44.0 0.927381367118 BM25
14.0 Q0 CACM-3017 45.0 0.862970138378 BM25
14.0 Q0 CACM-0270 46.0 0.59829735254 BM25
14.0 Q0 CACM-1619 47.0 0.59829735254 BM25
14.0 Q0 CACM-2863 48.0 0.590694057481 BM25
14.0 Q0 CACM-2051 49.0 0.542403692216 BM25
14.0 Q0 CACM-2964 50.0 0.520069902225 BM25
14.0 Q0 CACM-2674 51.0 0.493809609154 BM25
14.0 Q0 CACM-3132 52.0 0.442223080791 BM25
14.0 Q0 CACM-1957 53.0 0.434193681161 BM25
14.0 Q0 CACM-2957 54.0 0.37060973943 BM25
14.0 Q0 CACM-2816 55.0 0.35673779159 BM25
14.0 Q0 CACM-2797 56.0 0.329558277831 BM25
14.0 Q0 CACM-2257 57.0 0.329558277831 BM25
14.0 Q0 CACM-1831 58.0 0.329558277831 BM25
14.0 Q0 CACM-2817 59.0 0.322404287437 BM25
14.0 Q0 CACM-2888 60.0 0.261953483542 BM25
14.0 Q0 CACM-2577 61.0 0.184854515071 BM25
14.0 Q0 CACM-2973 62.0 0.138408398341 BM25
14.0 Q0 CACM-2689 63.0 0.134439647324 BM25
14.0 Q0 CACM-2069 64.0 0.134439647324 BM25
14.0 Q0 CACM-0001 65.0 0.0 BM25
14.0 Q0 CACM-0003 66.0 0.0 BM25
14.0 Q0 CACM-0005 67.0 0.0 BM25
14.0 Q0 CACM-2995 68.0 0.0 BM25
14.0 Q0 CACM-0648 69.0 0.0 BM25
14.0 Q0 CACM-0649 70.0 0.0 BM25
14.0 Q0 CACM-0318 71.0 0.0 BM25
14.0 Q0 CACM-1068 72.0 0.0 BM25
14.0 Q0 CACM-1061 73.0 0.0 BM25
14.0 Q0 CACM-1060 74.0 0.0 BM25
14.0 Q0 CACM-1446 75.0 0.0 BM25
14.0 Q0 CACM-2468 76.0 0.0 BM25
14.0 Q0 CACM-2183 77.0 0.0 BM25
14.0 Q0 CACM-2460 78.0 0.0 BM25
14.0 Q0 CACM-2461 79.0 0.0 BM25
14.0 Q0 CACM-2462 80.0 0.0 BM25
14.0 Q0 CACM-2463 81.0 0.0 BM25
14.0 Q0 CACM-1661 82.0 0.0 BM25
14.0 Q0 CACM-1461 83.0 0.0 BM25
14.0 Q0 CACM-1466 84.0 0.0 BM25
14.0 Q0 CACM-1688 85.0 0.0 BM25
14.0 Q0 CACM-1687 86.0 0.0 BM25
14.0 Q0 CACM-2796 87.0 0.0 BM25
14.0 Q0 CACM-2792 88.0 0.0 BM25
14.0 Q0 CACM-2793 89.0 0.0 BM25
14.0 Q0 CACM-0765 90.0 0.0 BM25
14.0 Q0 CACM-1205 91.0 0.0 BM25
14.0 Q0 CACM-0766 92.0 0.0 BM25
14.0 Q0 CACM-1203 93.0 0.0 BM25
14.0 Q0 CACM-1202 94.0 0.0 BM25
14.0 Q0 CACM-0642 95.0 0.0 BM25
14.0 Q0 CACM-0641 96.0 0.0 BM25
14.0 Q0 CACM-2085 97.0 0.0 BM25
14.0 Q0 CACM-2088 98.0 0.0 BM25
14.0 Q0 CACM-2089 99.0 0.0 BM25
14.0 Q0 CACM-1849 100.0 0.0 BM25
15.0 Q0 CACM-3125 1.0 24.3195842168 BM25
15.0 Q0 CACM-2701 2.0 22.4533176415 BM25
15.0 Q0 CACM-1807 3.0 20.9317915716 BM25
15.0 Q0 CACM-2195 4.0 20.8084275056 BM25
15.0 Q0 CACM-2344 5.0 19.3082306615 BM25
15.0 Q0 CACM-2923 6.0 19.2039739183 BM25
15.0 Q0 CACM-2716 7.0 19.1043419777 BM25
15.0 Q0 CACM-1947 8.0 18.5716016696 BM25
15.0 Q0 CACM-2944 9.0 18.5051161555 BM25
15.0 Q0 CACM-3069 10.0 17.3899156199 BM25
15.0 Q0 CACM-2929 11.0 17.023824975 BM25
15.0 Q0 CACM-3080 12.0 16.8017261064 BM25
15.0 Q0 CACM-2388 13.0 16.7808178684 BM25
15.0 Q0 CACM-1223 14.0 16.5340501843 BM25
15.0 Q0 CACM-2812 15.0 16.4857375918 BM25
15.0 Q0 CACM-3018 16.0 16.4463168027 BM25
15.0 Q0 CACM-1886 17.0 16.3918513024 BM25
15.0 Q0 CACM-2835 18.0 16.2670187151 BM25
15.0 Q0 CACM-1676 19.0 16.1616964447 BM25
15.0 Q0 CACM-2877 20.0 16.058750812 BM25
15.0 Q0 CACM-2188 21.0 15.5353339724 BM25
15.0 Q0 CACM-2897 22.0 15.2378811492 BM25
15.0 Q0 CACM-3054 23.0 15.1095809857 BM25
15.0 Q0 CACM-2616 24.0 14.9988092233 BM25
15.0 Q0 CACM-2680 25.0 14.897649479 BM25
15.0 Q0 CACM-2537 26.0 14.434482234 BM25
15.0 Q0 CACM-2253 27.0 14.3700676729 BM25
15.0 Q0 CACM-2142 28.0 13.7476995645 BM25
15.0 Q0 CACM-1658 29.0 13.4940076911 BM25
15.0 Q0 CACM-2314 30.0 13.4254951637 BM25
15.0 Q0 CACM-2722 31.0 13.4148787231 BM25
15.0 Q0 CACM-1564 32.0 13.2687609827 BM25
15.0 Q0 CACM-2883 33.0 13.2290162406 BM25
15.0 Q0 CACM-3002 34.0 13.2269168062 BM25
15.0 Q0 CACM-2953 35.0 13.1375820118 BM25
15.0 Q0 CACM-3020 36.0 13.0346132333 BM25
15.0 Q0 CACM-2940 37.0 12.9564747184 BM25
15.0 Q0 CACM-2433 38.0 12.9544586288 BM25
15.0 Q0 CACM-2699 39.0 12.9351160239 BM25
15.0 Q0 CACM-1195 40.0 12.933453489 BM25
15.0 Q0 CACM-1719 41.0 12.9331412806 BM25
15.0 Q0 CACM-2321 42.0 12.8549262687 BM25
15.0 Q0 CACM-1231 43.0 12.7481272136 BM25
15.0 Q0 CACM-0104 44.0 12.7277082341 BM25
15.0 Q0 CACM-2451 45.0 12.6896587458 BM25
15.0 Q0 CACM-2969 46.0 12.6630213614 BM25
15.0 Q0 CACM-1974 47.0 12.6333726289 BM25
15.0 Q0 CACM-2903 48.0 12.5561764938 BM25
15.0 Q0 CACM-2836 49.0 12.329831877 BM25
15.0 Q0 CACM-1410 50.0 12.3056856985 BM25
15.0 Q0 CACM-2134 51.0 12.3056856985 BM25
15.0 Q0 CACM-2570 52.0 12.2339832237 BM25
15.0 Q0 CACM-2858 53.0 11.961027431 BM25
15.0 Q0 CACM-2423 54.0 11.7527505075 BM25
15.0 Q0 CACM-2904 55.0 11.712482125 BM25
15.0 Q0 CACM-2181 56.0 11.6118435978 BM25
15.0 Q0 CACM-2470 57.0 11.5590316093 BM25
15.0 Q0 CACM-2715 58.0 11.5390048953 BM25
15.0 Q0 CACM-3087 59.0 11.4975578327 BM25
15.0 Q0 CACM-2000 60.0 11.3672118389 BM25
15.0 Q0 CACM-1951 61.0 11.3391100197 BM25
15.0 Q0 CACM-2541 62.0 11.1182614195 BM25
15.0 Q0 CACM-2579 63.0 11.0468219024 BM25
15.0 Q0 CACM-2943 64.0 11.0139611651 BM25
15.0 Q0 CACM-3112 65.0 11.0127027917 BM25
15.0 Q0 CACM-2464 66.0 10.9963970399 BM25
15.0 Q0 CACM-3064 67.0 10.9033657677 BM25
15.0 Q0 CACM-3053 68.0 10.8906678141 BM25
15.0 Q0 CACM-2210 69.0 10.8683451309 BM25
15.0 Q0 CACM-1795 70.0 10.587252658 BM25
15.0 Q0 CACM-2187 71.0 10.5375425371 BM25
15.0 Q0 CACM-0396 72.0 10.4627116922 BM25
15.0 Q0 CACM-2851 73.0 10.4022200456 BM25
15.0 Q0 CACM-1768 74.0 10.2454666203 BM25
15.0 Q0 CACM-2130 75.0 10.1945761224 BM25
15.0 Q0 CACM-2030 76.0 10.1900202076 BM25
15.0 Q0 CACM-0243 77.0 10.1575207304 BM25
15.0 Q0 CACM-3024 78.0 10.0301348157 BM25
15.0 Q0 CACM-2456 79.0 9.94783916476 BM25
15.0 Q0 CACM-1906 80.0 9.86437868159 BM25
15.0 Q0 CACM-3118 81.0 9.72380726893 BM25
15.0 Q0 CACM-2920 82.0 9.55711612176 BM25
15.0 Q0 CACM-2685 83.0 9.45111578435 BM25
15.0 Q0 CACM-2137 84.0 9.42881595828 BM25
15.0 Q0 CACM-2827 85.0 9.34333600899 BM25
15.0 Q0 CACM-2146 86.0 9.29462386767 BM25
15.0 Q0 CACM-0695 87.0 9.29269995308 BM25
15.0 Q0 CACM-2931 88.0 9.26352644056 BM25
15.0 Q0 CACM-1548 89.0 9.19346412339 BM25
15.0 Q0 CACM-2365 90.0 9.04318922379 BM25
15.0 Q0 CACM-2015 91.0 8.9390108712 BM25
15.0 Q0 CACM-0693 92.0 8.9390108712 BM25
15.0 Q0 CACM-1750 93.0 8.85156382924 BM25
15.0 Q0 CACM-2800 94.0 8.78838596504 BM25
15.0 Q0 CACM-2411 95.0 8.6963479132 BM25
15.0 Q0 CACM-1862 96.0 8.65081597315 BM25
15.0 Q0 CACM-2396 97.0 8.63060888254 BM25
15.0 Q0 CACM-2880 98.0 8.43272196926 BM25
15.0 Q0 CACM-1699 99.0 8.39027389487 BM25
15.0 Q0 CACM-2820 100.0 8.3704988067 BM25
16.0 Q0 CACM-2378 1.0 25.3110849749 BM25
16.0 Q0 CACM-3141 2.0 24.1461108473 BM25
16.0 Q0 CACM-1135 3.0 23.4659821357 BM25
16.0 Q0 CACM-2080 4.0 23.3293010805 BM25
16.0 Q0 CACM-1854 5.0 22.8400388052 BM25
16.0 Q0 CACM-2629 6.0 22.0221189903 BM25
16.0 Q0 CACM-2342 7.0 21.8917637507 BM25
16.0 Q0 CACM-0243 8.0 21.4610936385 BM25
16.0 Q0 CACM-2740 9.0 21.2101361903 BM25
16.0 Q0 CACM-2522 10.0 20.454381586 BM25
16.0 Q0 CACM-1747 11.0 20.4503134092 BM25
16.0 Q0 CACM-2184 12.0 20.3525783239 BM25
16.0 Q0 CACM-1750 13.0 20.3286171492 BM25
16.0 Q0 CACM-2320 14.0 20.2197346744 BM25
16.0 Q0 CACM-1753 15.0 19.2734504568 BM25
16.0 Q0 CACM-3002 16.0 19.1523291705 BM25
16.0 Q0 CACM-1928 17.0 18.8826519353 BM25
16.0 Q0 CACM-2317 18.0 18.8323970808 BM25
16.0 Q0 CACM-2920 19.0 18.7383489925 BM25
16.0 Q0 CACM-1748 20.0 18.5716554477 BM25
16.0 Q0 CACM-2358 21.0 18.5114408548 BM25
16.0 Q0 CACM-2424 22.0 18.5068759421 BM25
16.0 Q0 CACM-2376 23.0 18.4775527831 BM25
16.0 Q0 CACM-2622 24.0 18.1633710526 BM25
16.0 Q0 CACM-3128 25.0 18.1418509142 BM25
16.0 Q0 CACM-2379 26.0 17.9505432602 BM25
16.0 Q0 CACM-1844 27.0 17.6511230664 BM25
16.0 Q0 CACM-2931 28.0 17.5607541843 BM25
16.0 Q0 CACM-1749 29.0 17.4333242591 BM25
16.0 Q0 CACM-1846 30.0 17.2775261655 BM25
16.0 Q0 CACM-2002 31.0 17.1807476965 BM25
16.0 Q0 CACM-2307 32.0 17.1217312594 BM25
16.0 Q0 CACM-1032 33.0 17.0010194844 BM25
16.0 Q0 CACM-1698 34.0 16.8545582353 BM25
16.0 Q0 CACM-0696 35.0 16.8113370638 BM25
16.0 Q0 CACM-2949 36.0 16.8113028695 BM25
16.0 Q0 CACM-1677 37.0 16.7420148644 BM25
16.0 Q0 CACM-1680 38.0 16.6963136817 BM25
16.0 Q0 CACM-3127 39.0 16.6949418008 BM25
16.0 Q0 CACM-3081 40.0 16.6476364344 BM25
16.0 Q0 CACM-2950 41.0 16.6415043629 BM25
16.0 Q0 CACM-3021 42.0 16.6122947992 BM25
16.0 Q0 CACM-2979 43.0 16.4869525656 BM25
16.0 Q0 CACM-2319 44.0 16.4089746552 BM25
16.0 Q0 CACM-1003 45.0 16.4005379515 BM25
16.0 Q0 CACM-1976 46.0 16.381248655 BM25
16.0 Q0 CACM-1728 47.0 16.3087172921 BM25
16.0 Q0 CACM-3039 48.0 16.2873026522 BM25
16.0 Q0 CACM-2060 49.0 16.2281274536 BM25
16.0 Q0 CACM-3157 50.0 16.1855177489 BM25
16.0 Q0 CACM-2947 51.0 16.1072611647 BM25
16.0 Q0 CACM-1199 52.0 16.0635688638 BM25
16.0 Q0 CACM-2217 53.0 16.0630380904 BM25
16.0 Q0 CACM-2372 54.0 15.8482431368 BM25
16.0 Q0 CACM-2688 55.0 15.8473549333 BM25
16.0 Q0 CACM-2111 56.0 15.7595649943 BM25
16.0 Q0 CACM-2198 57.0 15.7311349479 BM25
16.0 Q0 CACM-2535 58.0 15.5749774638 BM25
16.0 Q0 CACM-2297 59.0 15.3829302864 BM25
16.0 Q0 CACM-1098 60.0 15.3638808075 BM25
16.0 Q0 CACM-1752 61.0 15.3580788108 BM25
16.0 Q0 CACM-3072 62.0 15.3392675142 BM25
16.0 Q0 CACM-2795 63.0 15.2797530691 BM25
16.0 Q0 CACM-1264 64.0 15.2740274069 BM25
16.0 Q0 CACM-0409 65.0 15.2638466955 BM25
16.0 Q0 CACM-2542 66.0 15.2141288243 BM25
16.0 Q0 CACM-1415 67.0 15.2058368234 BM25
16.0 Q0 CACM-2582 68.0 15.2046746521 BM25
16.0 Q0 CACM-1385 69.0 15.1839924057 BM25
16.0 Q0 CACM-2160 70.0 15.0929008522 BM25
16.0 Q0 CACM-3025 71.0 15.063202481 BM25
16.0 Q0 CACM-1959 72.0 15.0237186252 BM25
16.0 Q0 CACM-2421 73.0 14.9839438763 BM25
16.0 Q0 CACM-2833 74.0 14.9434445018 BM25
16.0 Q0 CACM-1751 75.0 14.9011118986 BM25
16.0 Q0 CACM-1272 76.0 14.8970924458 BM25
16.0 Q0 CACM-3148 77.0 14.8821680254 BM25
16.0 Q0 CACM-1591 78.0 14.8667963239 BM25
16.0 Q0 CACM-2867 79.0 14.8573558105 BM25
16.0 Q0 CACM-1066 80.0 14.8369627414 BM25
16.0 Q0 CACM-2138 81.0 14.8167311082 BM25
16.0 Q0 CACM-2438 82.0 14.7976185777 BM25
16.0 Q0 CACM-2777 83.0 14.7893523193 BM25
16.0 Q0 CACM-1534 84.0 14.7731568943 BM25
16.0 Q0 CACM-2344 85.0 14.7412379873 BM25
16.0 Q0 CACM-2840 86.0 14.7157207183 BM25
16.0 Q0 CACM-3026 87.0 14.7011688566 BM25
16.0 Q0 CACM-2003 88.0 14.6772383241 BM25
16.0 Q0 CACM-1236 89.0 14.6752565902 BM25
16.0 Q0 CACM-3078 90.0 14.6538601786 BM25
16.0 Q0 CACM-2470 91.0 14.6469278666 BM25
16.0 Q0 CACM-1706 92.0 14.6444265519 BM25
16.0 Q0 CACM-0616 93.0 14.6161262148 BM25
16.0 Q0 CACM-3028 94.0 14.5496834344 BM25
16.0 Q0 CACM-1892 95.0 14.5427731137 BM25
16.0 Q0 CACM-2890 96.0 14.5063370229 BM25
16.0 Q0 CACM-2632 97.0 14.5000657815 BM25
16.0 Q0 CACM-0278 98.0 14.4323057906 BM25
16.0 Q0 CACM-2541 99.0 14.4044105278 BM25
16.0 Q0 CACM-3153 100.0 14.3926860073 BM25
17.0 Q0 CACM-1223 1.0 14.6464730271 BM25
17.0 Q0 CACM-1947 2.0 12.5662569074 BM25
17.0 Q0 CACM-2897 3.0 12.5459980671 BM25
17.0 Q0 CACM-3080 4.0 12.4079244627 BM25
17.0 Q0 CACM-2253 5.0 12.2828974932 BM25
17.0 Q0 CACM-1658 6.0 10.979197785 BM25
17.0 Q0 CACM-3054 7.0 10.5732459697 BM25
17.0 Q0 CACM-2929 8.0 10.3462104606 BM25
17.0 Q0 CACM-1886 9.0 10.123842097 BM25
17.0 Q0 CACM-1807 10.0 9.75089922287 BM25
17.0 Q0 CACM-1676 11.0 9.66753306264 BM25
17.0 Q0 CACM-1564 12.0 9.45123121663 BM25
17.0 Q0 CACM-2701 13.0 9.30865894331 BM25
17.0 Q0 CACM-2491 14.0 9.30174922129 BM25
17.0 Q0 CACM-2423 15.0 9.27046931947 BM25
17.0 Q0 CACM-1795 16.0 9.05016928797 BM25
17.0 Q0 CACM-2904 17.0 8.83325697273 BM25
17.0 Q0 CACM-3005 18.0 8.45036003579 BM25
17.0 Q0 CACM-1134 19.0 8.4249800344 BM25
17.0 Q0 CACM-2495 20.0 8.35668655031 BM25
17.0 Q0 CACM-2433 21.0 8.3508650228 BM25
17.0 Q0 CACM-2344 22.0 8.18407992742 BM25
17.0 Q0 CACM-2858 23.0 8.10545359183 BM25
17.0 Q0 CACM-2748 24.0 8.07983260529 BM25
17.0 Q0 CACM-2944 25.0 8.03844014185 BM25
17.0 Q0 CACM-1665 26.0 7.52905990268 BM25
17.0 Q0 CACM-2233 27.0 7.44539796258 BM25
17.0 Q0 CACM-2835 28.0 7.40513339586 BM25
17.0 Q0 CACM-0048 29.0 7.37431818354 BM25
17.0 Q0 CACM-1362 30.0 7.28516993801 BM25
17.0 Q0 CACM-1652 31.0 7.20250972238 BM25
17.0 Q0 CACM-1523 32.0 7.09277624285 BM25
17.0 Q0 CACM-2812 33.0 6.6606944722 BM25
17.0 Q0 CACM-3066 34.0 6.58682696455 BM25
17.0 Q0 CACM-3018 35.0 6.5571814729 BM25
17.0 Q0 CACM-2716 36.0 6.53961669399 BM25
17.0 Q0 CACM-1066 37.0 6.5040718917 BM25
17.0 Q0 CACM-2834 38.0 6.49850257156 BM25
17.0 Q0 CACM-2195 39.0 6.47000886868 BM25
17.0 Q0 CACM-1154 40.0 6.46842804434 BM25
17.0 Q0 CACM-3125 41.0 6.46122021951 BM25
17.0 Q0 CACM-2616 42.0 6.44392642596 BM25
17.0 Q0 CACM-2680 43.0 6.43372752208 BM25
17.0 Q0 CACM-2138 44.0 6.34546105815 BM25
17.0 Q0 CACM-2464 45.0 6.17406753469 BM25
17.0 Q0 CACM-1542 46.0 6.15469857776 BM25
17.0 Q0 CACM-2537 47.0 6.12025705829 BM25
17.0 Q0 CACM-3150 48.0 6.10482125882 BM25
17.0 Q0 CACM-1231 49.0 6.04908548659 BM25
17.0 Q0 CACM-1726 50.0 6.01437551571 BM25
17.0 Q0 CACM-3115 51.0 5.94881691236 BM25
17.0 Q0 CACM-2107 52.0 5.90287917778 BM25
17.0 Q0 CACM-1651 53.0 5.79327147054 BM25
17.0 Q0 CACM-1655 54.0 5.71320578423 BM25
17.0 Q0 CACM-1389 55.0 5.65796892569 BM25
17.0 Q0 CACM-2836 56.0 5.59803091502 BM25
17.0 Q0 CACM-1824 57.0 5.53247805299 BM25
17.0 Q0 CACM-2801 58.0 5.5222791491 BM25
17.0 Q0 CACM-2692 59.0 5.497476066 BM25
17.0 Q0 CACM-1331 60.0 5.48228701106 BM25
17.0 Q0 CACM-1973 61.0 5.43605205263 BM25
17.0 Q0 CACM-2888 62.0 5.41963215945 BM25
17.0 Q0 CACM-2314 63.0 5.18170685826 BM25
17.0 Q0 CACM-3173 64.0 5.17830275191 BM25
17.0 Q0 CACM-1719 65.0 5.17102729503 BM25
17.0 Q0 CACM-3002 66.0 5.1697674007 BM25
17.0 Q0 CACM-3175 67.0 5.14568244821 BM25
17.0 Q0 CACM-2883 68.0 5.13546716446 BM25
17.0 Q0 CACM-2699 69.0 5.13546716446 BM25
17.0 Q0 CACM-3020 70.0 5.13069448987 BM25
17.0 Q0 CACM-1195 71.0 5.12049558598 BM25
17.0 Q0 CACM-0123 72.0 5.11127755465 BM25
17.0 Q0 CACM-3171 73.0 5.11127755465 BM25
17.0 Q0 CACM-2188 74.0 5.10458282265 BM25
17.0 Q0 CACM-2923 75.0 5.08939376772 BM25
17.0 Q0 CACM-2142 76.0 5.07645857255 BM25
17.0 Q0 CACM-1670 77.0 5.07451087652 BM25
17.0 Q0 CACM-1786 78.0 5.07451087652 BM25
17.0 Q0 CACM-2722 79.0 5.05977808046 BM25
17.0 Q0 CACM-3069 80.0 5.05120414388 BM25
17.0 Q0 CACM-2321 81.0 5.05098943128 BM25
17.0 Q0 CACM-2877 82.0 5.00844120907 BM25
17.0 Q0 CACM-1974 83.0 4.99665184336 BM25
17.0 Q0 CACM-2451 84.0 4.99424542752 BM25
17.0 Q0 CACM-2969 85.0 4.9839759813 BM25
17.0 Q0 CACM-2570 86.0 4.97793527567 BM25
17.0 Q0 CACM-2533 87.0 4.94996062605 BM25
17.0 Q0 CACM-0104 88.0 4.8852830589 BM25
17.0 Q0 CACM-2953 89.0 4.86798926536 BM25
17.0 Q0 CACM-2903 90.0 4.86798926536 BM25
17.0 Q0 CACM-1410 91.0 4.84273483669 BM25
17.0 Q0 CACM-2388 92.0 4.84273483669 BM25
17.0 Q0 CACM-2715 93.0 4.84273483669 BM25
17.0 Q0 CACM-2134 94.0 4.84273483669 BM25
17.0 Q0 CACM-1350 95.0 4.78577123168 BM25
17.0 Q0 CACM-2579 96.0 4.77156326499 BM25
17.0 Q0 CACM-3130 97.0 4.75315092798 BM25
17.0 Q0 CACM-1392 98.0 4.74300829687 BM25
17.0 Q0 CACM-1387 99.0 4.74300829687 BM25
17.0 Q0 CACM-1951 100.0 4.69823690435 BM25
18.0 Q0 CACM-2714 1.0 20.803201757 BM25
18.0 Q0 CACM-3075 2.0 19.9105233955 BM25
18.0 Q0 CACM-2289 3.0 18.8137492921 BM25
18.0 Q0 CACM-2723 4.0 18.7897160921 BM25
18.0 Q0 CACM-2175 5.0 18.7356305285 BM25
18.0 Q0 CACM-1811 6.0 18.6957611292 BM25
18.0 Q0 CACM-1665 7.0 18.148451387 BM25
18.0 Q0 CACM-2570 8.0 17.4991975244 BM25
18.0 Q0 CACM-3156 9.0 17.1720337702 BM25
18.0 Q0 CACM-2433 10.0 16.9388582713 BM25
18.0 Q0 CACM-3059 11.0 16.9105890739 BM25
18.0 Q0 CACM-2342 12.0 16.7972378842 BM25
18.0 Q0 CACM-2685 13.0 16.7147261353 BM25
18.0 Q0 CACM-2851 14.0 16.6713432487 BM25
18.0 Q0 CACM-2692 15.0 16.325762124 BM25
18.0 Q0 CACM-2865 16.0 16.1155436988 BM25
18.0 Q0 CACM-2401 17.0 16.0869451971 BM25
18.0 Q0 CACM-0670 18.0 15.9266856413 BM25
18.0 Q0 CACM-2266 19.0 15.5418463976 BM25
18.0 Q0 CACM-1591 20.0 15.4790287553 BM25
18.0 Q0 CACM-2138 21.0 15.3568104581 BM25
18.0 Q0 CACM-1601 22.0 15.2925232975 BM25
18.0 Q0 CACM-2195 23.0 15.2062836368 BM25
18.0 Q0 CACM-2497 24.0 15.179397289 BM25
18.0 Q0 CACM-1747 25.0 15.1503988382 BM25
18.0 Q0 CACM-1468 26.0 15.1019192272 BM25
18.0 Q0 CACM-2897 27.0 14.8590460719 BM25
18.0 Q0 CACM-2896 28.0 14.8035504351 BM25
18.0 Q0 CACM-1828 29.0 14.7081252459 BM25
18.0 Q0 CACM-1409 30.0 14.6630290327 BM25
18.0 Q0 CACM-1825 31.0 14.58965493 BM25
18.0 Q0 CACM-2785 32.0 14.5184396939 BM25
18.0 Q0 CACM-1613 33.0 14.4108580796 BM25
18.0 Q0 CACM-0950 34.0 14.1901327988 BM25
18.0 Q0 CACM-2973 35.0 14.1778125565 BM25
18.0 Q0 CACM-1262 36.0 14.1778125565 BM25
18.0 Q0 CACM-2838 37.0 14.1522723933 BM25
18.0 Q0 CACM-1959 38.0 14.1479801027 BM25
18.0 Q0 CACM-0243 39.0 13.9018848774 BM25
18.0 Q0 CACM-1928 40.0 13.8660154924 BM25
18.0 Q0 CACM-1158 41.0 13.8654239994 BM25
18.0 Q0 CACM-2423 42.0 13.7052340698 BM25
18.0 Q0 CACM-1684 43.0 13.5051717303 BM25
18.0 Q0 CACM-1603 44.0 13.5014967416 BM25
18.0 Q0 CACM-2064 45.0 13.3196164396 BM25
18.0 Q0 CACM-0637 46.0 13.1865522521 BM25
18.0 Q0 CACM-1680 47.0 13.130084676 BM25
18.0 Q0 CACM-2895 48.0 13.1185631925 BM25
18.0 Q0 CACM-1159 49.0 13.0932833724 BM25
18.0 Q0 CACM-1536 50.0 13.0835898852 BM25
18.0 Q0 CACM-1854 51.0 13.0543483103 BM25
18.0 Q0 CACM-0320 52.0 13.0543483103 BM25
18.0 Q0 CACM-3175 53.0 12.9323229844 BM25
18.0 Q0 CACM-1795 54.0 12.9323229844 BM25
18.0 Q0 CACM-2534 55.0 12.8625839868 BM25
18.0 Q0 CACM-3005 56.0 12.8117851551 BM25
18.0 Q0 CACM-3080 57.0 12.6930907554 BM25
18.0 Q0 CACM-2898 58.0 12.6923770816 BM25
18.0 Q0 CACM-1957 59.0 12.6844210063 BM25
18.0 Q0 CACM-2233 60.0 12.5788656443 BM25
18.0 Q0 CACM-0695 61.0 12.4851611589 BM25
18.0 Q0 CACM-1471 62.0 12.4436746656 BM25
18.0 Q0 CACM-0048 63.0 12.3181359821 BM25
18.0 Q0 CACM-1099 64.0 12.1792540514 BM25
18.0 Q0 CACM-2298 65.0 12.1502381041 BM25
18.0 Q0 CACM-1066 66.0 12.1485144838 BM25
18.0 Q0 CACM-2567 67.0 12.1416647831 BM25
18.0 Q0 CACM-3110 68.0 12.0687214777 BM25
18.0 Q0 CACM-1476 69.0 11.930137704 BM25
18.0 Q0 CACM-1362 70.0 11.9269231785 BM25
18.0 Q0 CACM-2557 71.0 11.8969068642 BM25
18.0 Q0 CACM-2740 72.0 11.8487780896 BM25
18.0 Q0 CACM-2819 73.0 11.8258630099 BM25
18.0 Q0 CACM-2989 74.0 11.7851439006 BM25
18.0 Q0 CACM-1523 75.0 11.7579600891 BM25
18.0 Q0 CACM-1906 76.0 11.7125525537 BM25
18.0 Q0 CACM-1988 77.0 11.666634409 BM25
18.0 Q0 CACM-2111 78.0 11.6519011873 BM25
18.0 Q0 CACM-2929 79.0 11.6393289557 BM25
18.0 Q0 CACM-1012 80.0 11.5062139392 BM25
18.0 Q0 CACM-2859 81.0 11.4941660847 BM25
18.0 Q0 CACM-1554 82.0 11.462764678 BM25
18.0 Q0 CACM-1726 83.0 11.4334680433 BM25
18.0 Q0 CACM-2645 84.0 11.4273113425 BM25
18.0 Q0 CACM-2887 85.0 11.2893342759 BM25
18.0 Q0 CACM-3103 86.0 11.2893342759 BM25
18.0 Q0 CACM-2886 87.0 11.2440333708 BM25
18.0 Q0 CACM-2061 88.0 11.2334494772 BM25
18.0 Q0 CACM-2114 89.0 11.2220183373 BM25
18.0 Q0 CACM-2341 90.0 11.180621074 BM25
18.0 Q0 CACM-2112 91.0 11.1542817504 BM25
